cand_id,last_name,first_name,twitterbirth,twitter,facebookdate,facebook,facebookjan,youtubebirth,youtube,cand_ici,cand_pty_affiliation,ttl_receipts,trans_from_auth,ttl_disb,trans_to_auth,coh_bop,coh_cop,cand_contrib,cand_loans,other_loans,cand_loan_repay,other_loan_repay,debts_owed_by,ttl_indiv_contrib,other_pol_cmte_contrib,pol_pty_contrib,indiv_refunds,cmte_refunds,opp_fund,age,gender,gen_election
H8OH05036,LATTA,ROBERT EDWARD,7/11/08,1,5/21/14,0,0,4-Jun-08,1,I,REP,591070.44,0,440334.66,0,59217.82,209953.61,0,0,0,0,0,0,268627.19,318996.75,0,3850,0,0,53,M,W
H8NV01071,BERKLEY,SHELLEY,NA,0,NA,0,0,NA,0,I,DEM,2232437.8,0,1992403.3,0,853233.94,1093268.5,0,0,0,0,0,0,1265842.5,935541.13,124.89,350,0,72946.25,58,F,W
H6MN06074,BACHMANN,MICHELE M,12/18/08,1,5/9/08,1,1,7-May-08,1,I,REP,13567811,99630,11666973,5000,811.82001,1901649.6,0,0,0,0,0,0,12959903,467942.72,1025,57125,14550,4724879,53,F,W
H4FL20023,WASSERMAN SCHULTZ,DEBBIE,NA,0,5/11/09,1,1,14-Oct-08,1,I,DEM,1930111,24682.52,2018503.6,0,509306.31,420913.72,0,0,0,0,0,0,774996.69,1115766.8,336.57999,8800,0,661469,43,F,W
H2NY03089,KING,PETER T HON.,12/21/08,1,1/6/10,1,1,6-Dec-08,1,I,REP,1713817,0,955292,0,1077262.3,1835787.3,70,0,0,0,0,0,1034879.3,598755.69,0,5900,0,83541.25,65,M,W
H4PA18131,DOYLE,MIKE,5/11/09,1,5/11/09,1,1,5-Jan-09,1,I,DEM,726536.81,0,953031.38,0,327111.16,100616.64,0,0,0,0,0,0,217211,500550,9.9799995,0,3000,61136.875,56,M,W
H8WY00148,LUMMIS,CYNTHIA MARIE,3/4/09,1,11/9/10,0,1,22-Jan-09,1,I,REP,780426.44,0,754270.19,0,13437.42,39593.629,0,0,0,177434.69,0,37622.449,366596.31,405240.94,5446.8999,0,0,65708.813,55,F,W
H6VA01117,SCOTT,ROBERT C.,7/1/10,1,5/21/10,1,1,29-Dec-08,1,I,DEM,444548.22,0,452060.06,0,54482.48,46970.641,0,0,0,0,0,3191.4299,157352.47,283351.66,0,0,0,95931.094,62,M,W
H6MI01028,CONYERS,JOHN JR.,4/30/10,1,12/14/09,1,1,9-Jul-09,1,I,DEM,1137009.9,0,1227587.4,0,100016.88,9439.3301,0,0,0,0,0,18654.721,534445.75,579403.06,93.739998,2555.55,-418.47,17649,80,M,W
H4TX04039,GOHMERT,LOUIE,2/26/09,1,2/13/09,1,1,14-Nov-07,1,I,REP,793679.5,0,877587,0,197458.75,113551.25,0,0,0,0,0,0,642532,149775,0,5400,1600,0,56,M,W
H0CA48024,ISSA,DARRELL,3/2/09,1,2/10/09,1,1,27-Jan-09,1,I,REP,1495192.5,0,1232154.4,0,122963.44,386001.59,0,0,0,0,0,0,789247.38,699510.44,0,4660,6000,15359,55,M,W
H8CA44034,BONO MACK,MARY,NA,0,NA,0,0,NA,0,I,REP,2427223.8,75574.133,2486843.8,0,302507.34,242887.33,0,0,0,0,0,0,1409479.6,914437.31,5000,8800,5742.3398,1846142.3,48,F,W
H6CA02010,HERGER,WALLY,NA,0,NA,0,0,NA,0,I,REP,1010414.6,0,863128.5,0,270109.47,417395.56,0,0,0,0,0,0,317819.38,686747.25,49.5,100,5000,155353.69,64,M,W
H4TX18054,LEE,SHEILA JACKSON,10/7/09,1,9/18/09,1,1,24-Aug-09,1,I,DEM,825310.31,0,1130370.8,0,419714.06,114653.69,0,0,0,0,0,0,487161.78,332148.53,0,4400,1000,273759.31,59,F,W
H6OR04047,DEFAZIO,PETER A.,2/14/11,0,6/22/09,1,1,2-Nov-07,1,I,DEM,1315472.6,0,1484241.3,0,363279.25,194510.64,0,0,0,0,0,0,665033.06,637496.44,979.69,0,0,1337594.4,62,M,W
H8CA37137,RICHARDSON,LAURA,NA,0,NA,0,0,NA,0,I,DEM,639928.38,0,663730.75,0,28889.641,5087.27,0,0,0,12000,0,437158.56,117120.21,517281.53,6.0500002,0,0,1855008.1,47,F,W
H4IN02101,DONNELLY,JOSEPH SIMON MR.,11/16/10,0,11/23/10,0,1,4-Jan-13,0,I,DEM,1723644.3,38363.641,1988562.8,5444.3101,284937.88,20019.391,0,0,0,0,0,42046.02,689670,979464.38,7500,25,500,1331778.3,54,M,W
H8IL21021,COSTELLO,JERRY F,NA,0,NA,0,0,NA,0,I,DEM,1351182.4,0,1420273.8,0,2075962,2006870.6,0,0,0,0,0,0,597600,681512.94,0,150,0,47503,60,M,W
H4OK06056,LUCAS,FRANK D.,1/25/11,0,2/23/09,1,1,24-Mar-09,1,I,REP,1024225.4,0,1023450.8,0,199806.56,200581.27,0,0,0,0,0,0,333575.91,683897.25,1187.79,150,0,1975.1875,49,M,W
H2WA04090,INSLEE,JAY ROBERT,2/2/09,1,1/14/13,0,0,9-Jun-08,1,I,DEM,1403962.4,0,1270456.1,0,1061093.3,1194599.5,0,0,0,0,0,0,865833.94,508406.06,56.240002,1350,500,351476.75,58,M,W
H8UT03089,CHAFFETZ,JASON,12/2/08,1,5/22/13,0,0,27-Jan-09,1,I,REP,647194.06,0,540645.56,0,33764.609,140313.09,0,0,0,0,0,0,272148.25,370384.19,80,100,5550,27353.563,42,M,W
H6TN01388,ROE,DAVID PHILLIP,6/30/09,1,11/23/10,0,1,2-Nov-10,0,I,REP,518529.06,0,346588.63,0,86261.563,258201.98,0,0,0,0,0,169900,509029.06,9000,500,100,0,0,64,M,W
H2TN06030,BLACKBURN,MARSHA MRS.,4/6/11,0,3/2/08,1,1,9-Mar-09,1,I,REP,1563192.8,0,1054616,0,340480.06,849056.81,0,0,0,0,0,7402.2798,690871.88,858546.38,600,2669.1299,3100,74930,57,F,W
H2MA01020,OLVER,JOHN WALTER,NA,0,NA,0,0,NA,0,I,DEM,863992,0,908833.63,0,103469.22,58627.59,2400,0,0,0,0,0,433095.97,425503.56,0,1256.02,0,80237.5,73,M,W
H6NJ09165,ROTHMAN,STEVEN R.,NA,0,NA,0,0,NA,0,I,DEM,1085314.9,0,1279071.9,353100,1826838.4,1633081.5,0,0,0,0,0,0,616583,442660,0,0,500,197090.13,57,M,W
H2MD08126,VAN HOLLEN,CHRIS,12/15/08,1,3/28/12,0,0,6-Jul-07,1,I,DEM,1903106.4,1393.36,2572168,1755000,2576800.5,1907739,0,0,0,0,0,2209.5601,930515.94,871965.13,41.950001,2000,100,213316.88,50,M,W
H0IL05096,QUIGLEY,MIKE,7/15/09,1,10/1/09,1,1,14-Jul-09,1,I,DEM,1301374.4,0,1087120.5,13000,134729.5,348983.28,0,0,0,0,0,0,886077.81,408557.94,51.990002,2600,0,65556.125,50,M,W
H4GA08067,WESTMORELAND,LYNN A.,NA,0,NA,0,0,NA,0,I,REP,843044.44,91366.313,770529.19,58000,340451.41,412966.63,0,0,0,0,0,0,408106.72,340831.41,2740,4500,500,44112.125,59,M,W
H6MD04183,EDWARDS,DONNA,10/15/09,1,6/3/09,1,1,26-Mar-09,1,I,DEM,672650,0,675839.94,20000,15527.43,12337.46,22.73,0,0,0,0,10020,335848.31,331715.94,0,1005.55,0,8861,51,F,W
H8CA52052,HUNTER,DUNCAN D.,3/26/13,0,5/4/09,1,1,19-Mar-09,1,I,REP,766758.63,787.85999,758724.31,42000,24262.32,32296.66,0,0,0,0,0,0,326086.56,437579.34,0,250,0,42048.875,33,M,W
H6TX21012,SMITH,LAMAR,8/14/08,1,5/15/09,1,1,25-Feb-09,1,I,REP,1312958.3,0,1248307.8,0,790117.06,854767.56,0,0,0,0,0,0,642905,653316.13,250,14450,1000,40751.875,62,M,W
H2NY11017,TOWNS,EDOLPHUS,3/3/10,1,7/29/09,1,1,7/22/08,1,I,DEM,1632841.6,0,1660794.4,0,29762.131,1809.4399,0,0,0,0,0,0,819096.19,812025,55,1300,2000,0,75,M,W
H8CA12098,ESHOO,ANNA,2/8/11,0,11/12/09,1,1,20-Sep-07,1,I,DEM,1464392.8,0,1395749.5,0,444636.56,513279.88,0,0,0,0,0,5400.8799,687662.38,769648.5,104.77,10100,100,0,67,F,W
H0MO02148,AKIN,W TODD,NA,0,NA,0,0,NA,0,I,REP,767798.19,0,825667.56,0,589993.63,532124.25,0,0,0,0,0,0,463738,284254.41,1000,7800,0,50503.875,62,M,W
H4AZ04024,FRANKS,TRENT,3/16/09,1,7/20/09,1,1,20-Sep-07,1,I,REP,965568.88,0,1029036.9,0,79125.508,15657.54,0,0,0,40000,0,379255.19,758774.94,205195.59,100,0,0,22020.75,52,M,W
H2IL20042,SHIMKUS,JOHN M,7/25/08,1,6/27/10,1,1,18-Mar-09,1,I,REP,1845127.5,0,1852867,0,1142862.3,1135182.8,0,0,0,0,0,0,496927.88,1290546.4,440,0,-26000,17763,51,M,W
H0MA04036,FRANK,BARNEY,NA,0,NA,0,0,NA,0,I,DEM,4152943.8,0,4305447.5,0,173441.3,21037.52,0,2.00E+05,0,1.00E+05,0,1.00E+05,2865404.3,1072125.9,125,21105,1800,2451232.3,69,M,W
H0AZ01184,FLAKE,JEFF MR.,3/1/11,0,2/14/12,0,0,4-Sep-08,1,I,REP,538758.19,0,774230.94,0,863325.25,627851.63,0,0,0,0,0,0,495242.97,42459.16,0,30,0,0,47,M,W
H6MA07101,MARKEY,EDWARD JOHN MR.,2/20/09,1,11/12/08,1,1,8-May-07,1,I,DEM,1535339.8,0,1291209.6,0,2826285,3070415,0,0,0,0,0,0,738582.5,676364.94,0,1200,0,83868,63,M,W
H8KS02090,JENKINS,LYNN,1/28/09,1,1/3/09,1,1,2-Feb-09,1,I,REP,1471057.1,44308.051,1271364.3,0,137733.27,337426.19,0,0,0,101231.75,0,0,727719.69,686742.63,32.790001,3675,5000,29209,46,F,W
H2OH03067,TURNER,MICHAEL REP,6/26/09,1,3/11/09,1,1,12-Mar-09,1,I,REP,764224,0,784265.06,0,159586.81,139545.77,0,0,0,0,0,6995.9302,423845.19,337975,485,100,0,25593,49,M,W
H2NY00010,VELAZQUEZ,NYDIA M.,7/8/10,1,2/13/08,1,1,25-Apr-07,1,I,DEM,838911.63,0,690874.75,0,678804.63,826841.44,0,0,0,0,0,7736.52,227098.36,611750,0,0,1000,0,56,F,W
H4PA13124,SCHWARTZ,ALLYSON Y.,NA,0,4/3/12,0,0,14-Sep-06,1,I,DEM,2906212,0,3481643.5,0,1980215.9,1405093.1,0,0,0,0,0,0,1714459.8,1129815.9,150.88,4583.0498,4000,935167.5,61,F,W
H2OH17109,RYAN,TIMOTHY J.,1/17/12,0,8/21/09,1,1,4-Aug-07,1,I,DEM,1071074.3,0,1224704.9,0,271517.16,117886.63,0,0,0,0,0,0,439769.06,628746.38,200,8125,3200,71053.25,36,M,W
H8CT04172,HIMES,JIM,4/16/09,1,6/7/08,1,0,29-Apr-09,1,I,DEM,3685473,10050,3698701.8,0,30091.711,16862.939,0,24975.5,0,94974.5,0,280594.28,2349587.5,1245496.3,854.95001,60570,4500,1965914.5,43,M,W
H0VA07042,CANTOR,ERIC,NA,0,NA,0,0,NA,0,I,REP,5955024.5,841115.81,5407656,0,378078.97,925447.44,0,0,0,0,0,0,2624717.5,2449527.8,1270.28,14695,5398.3999,168553.5,46,M,W
H2GA02031,BISHOP,SANFORD D JR.,2/9/11,0,7/25/12,0,0,13-Jan-10,1,I,DEM,1485600,0,1776499.9,0,311496.31,20503.961,0,0,0,0,0,33000,633805.5,835051.06,5400,0,2000,1213706.8,62,M,W
H6OH23033,KUCINICH,DENNIS J,NA,0,NA,0,0,NA,0,I,DEM,978635.25,0,946086.06,0,9518.2695,42067.469,0,6000,0,6000,0,0,834600.13,134763.73,0,29411.039,0,420570.88,63,M,W
H0CA49055,DAVIS,SUSAN A,12/9/11,0,5/19/10,1,1,NA,0,I,DEM,623885.88,0,718076.56,0,571414.38,477873.72,0,0,0,0,0,0,342642.13,278175,0,10,3000,147384.38,65,F,W
H0KY05015,ROGERS,HAROLD DALLAS,4/10/12,0,3/20/09,1,1,11-Mar-09,1,I,REP,895671.38,0,1098006.8,0,911460.31,709124.94,0,0,0,0,0,0,361143.19,516550,3256.25,2300,0,13012,72,M,W
H8NY09091,WEINER,ANTHONY D MR,NA,0,NA,0,0,NA,0,I,DEM,1628372,0,1450290.3,0,134184.14,312265.84,0,0,0,0,0,0,1350627.9,270250,552.21002,2400,0,378863,45,M,W
H6PA16197,PITTS,JOSEPH R.,NA,0,NA,0,0,NA,0,I,REP,759217.56,0,828984.38,142250,155574.13,85807.313,0,0,0,0,0,0,287461.81,465507.69,3758.95,0,0,409695.44,70,M,W
H8CA37079,LEWIS,JERRY,NA,0,NA,0,0,NA,0,I,REP,688155.06,0,1148216.3,0,1076310,616248.81,0,0,0,0,0,0,181849,493150,0,0,0,48278.5,75,M,W
H2CA50034,FILNER,BOB,NA,0,NA,0,0,NA,0,I,DEM,943215.56,0,1006287.8,0,69338.352,6266.2202,0,0,0,0,0,0,480323.44,455050,0,0,0,366748.94,67,M,W
H8OH11141,FUDGE,MARCIA L,6/8/10,1,1/19/10,1,1,7-May-09,1,I,DEM,566127.06,138.13,579777.63,0,236311.16,222660.59,0,0,0,0,0,0,151178.31,412611.56,0,1700,9100,0,57,F,W
H4CA17021,FARR,SAM,NA,0,3/27/09,1,1,9-Jul-09,1,I,DEM,704176.75,13182.48,718568.63,0,79837,65445.141,0,0,0,0,0,100,292678.97,396116.34,24.469999,5332.1299,0,183520.38,68,M,W
H6NY04112,MCCARTHY,CAROLYN,3/21/11,0,9/27/10,1,1,28-Apr-09,1,I,DEM,1684444.4,0,1726969.3,0,189803.27,147278.36,0,0,0,0,0,0,966763.06,711748.06,1000,53900,3148.05,307509.63,65,F,W
H6KY03124,YARMUTH,JOHN A MR,10/4/11,0,11/19/09,1,1,30-Sep-09,1,I,DEM,1537401,0,1318582,0,24351.449,243170.45,4600,0,0,0,0,132262.41,845388.19,677499.94,2547.6299,1000,0,855493,62,M,W
H8TX20077,GONZALEZ,CHARLES A.,NA,0,NA,0,0,NA,0,I,DEM,921600.94,0,970471.13,0,118603.96,69733.813,0,0,0,0,0,0,249184.98,668950,3465.97,0,5000,162678.94,64,M,W
H8WA07132,MCDERMOTT,JAMES ADELBERT,4/12/10,1,1/19/10,1,1,14-Jan-10,1,I,DEM,582232.25,0,568649.25,0,4548.0298,18131.061,0,0,0,0,0,0,310787.28,267758.16,2856.1201,50,1000,0,73,M,W
H2CA26026,BERMAN,HOWARD L.,NA,0,NA,0,0,NA,0,I,DEM,1914073.1,0,1124914.9,0,310255.25,1099413.5,0,0,0,0,0,5062.3398,1343555.4,555929.63,121.93,12300,0,39635.5,68,M,W
H2AL03032,ROGERS,MICHAEL,4/21/09,1,2/24/09,1,1,14-Feb-08,1,I,REP,1141732.4,0,979490.75,100600,42017.75,204259.44,0,0,0,36431.18,0,0,651809.94,469250,6055.4902,200,1000,8750,51,M,W
H8CA41063,MILLER,GARY G. G,6/14/10,1,6/14/10,1,1,29-Jul-09,1,I,REP,767699.75,0,769415.38,0,862157.56,860441.94,0,0,0,0,0,0,319661.56,357050,32.790001,0,0,0,61,M,W
H6NY03031,SLAUGHTER,LOUISE M,8/5/09,1,5/18/10,1,1,11-Jan-07,1,I,DEM,720705.31,0,843659.06,0,338328.47,215374.7,0,0,0,0,0,0,205359.78,507573.75,0,350,2500,26595,80,F,W
H0CA10149,GARAMENDI,JOHN,11/10/09,1,11/20/09,1,1,9-Nov-09,1,I,DEM,1764504,0,1714971.1,0,0,49382.93,0,0,0,0,0,14427.2,1116120.4,630523.75,315.64001,450,0,53250,58,F,W
H6CA42099,BACA,JOE,NA,0,NA,0,0,NA,0,I,DEM,758696.31,0,697007.19,0,62775.738,124464.85,0,0,0,0,0,3477.5,348423.31,404182.41,0,6350,2105,23852,62,M,W
H6NV02164,HELLER,DEAN,3/14/11,0,2/24/10,1,1,29-Apr-11,0,I,REP,1487452.8,0,806680.63,0,133757.88,814530,0,0,0,35000,0,0,733737,752514.38,32.790001,4075,2250,7446.125,49,M,W
H8IN02060,PENCE,MIKE,8/25/08,1,1/13/13,0,0,28-Apr-11,0,I,REP,2684316,47378.699,2654178,0,449431.94,479569.88,0,0,0,0,0,0,1971773.8,642831.13,3500,3550,0,115,50,M,W
H4OK02089,BOREN,DAVID DANIEL,NA,0,NA,0,0,NA,0,I,DEM,1615295.8,0,1833028.6,0,1112993,895260.06,0,0,0,0,0,0,782810.94,786786.13,1500,5500,0,112146.5,36,M,W
H6AZ08038,GIFFORDS,GABRIELLE,NA,0,NA,0,0,NA,0,I,DEM,3504410,0,3888405.8,0,669497.13,285501.25,0,0,0,0,0,0,2286026.5,1082680,920.48999,11091,0,1692503.5,39,F,W
H6CA24048,WAXMAN,HENRY A.,8/27/12,0,6/23/10,1,1,21-Feb-12,0,I,DEM,1538103.3,0,1440465.4,0,898381.44,992019.38,0,0,0,0,0,11584.38,427434.97,1090247.5,0,1000,0,502077.75,70,M,W
H8CA22089,CAPPS,LOIS G,5/4/11,0,2/1/10,1,1,NA,0,I,DEM,955564.69,0,991078.63,0,356528.63,321009.75,0,0,0,0,0,0,519493.25,417755.81,0,150,0,725227.94,71,F,W
H6IA03144,BOSWELL,LEONARD L.,NA,0,NA,0,0,NA,0,I,DEM,1519582.5,0,1556855.3,0,102548.57,65275.77,0,0,0,0,0,0,540265.13,956657,16733.391,0,0,682761.25,75,M,W
H8CA34068,NAPOLITANO,GRACE,6/30/10,1,3/24/11,0,0,2-Feb-11,0,I,DEM,391824.31,0,350881.38,0,238192.72,279135.66,0,0,0,85272.922,0,0,131336.27,258663.28,0,1800,0,0,73,F,W
H6PA04110,ALTMIRE,JASON,NA,0,NA,0,0,NA,0,I,DEM,2503952.5,5450,2507512.8,0,13520.2,9959.96,0,0,0,0,0,0,1189762.6,1268283.4,3046.0901,9624.6299,2250,1299175.3,41,M,W
H6WI03099,KIND,RON,2/9/10,1,6/5/09,1,1,7-Feb-08,1,I,DEM,1857853,0,2577370.5,0,773867.13,54349.488,0,0,0,0,0,0,621996.88,1223749,300,0,6000,1034222.5,46,M,W
H8IL18043,SCHOCK,AARON JON MR.,7/16/14,0,3/11/09,1,1,11-Feb-09,1,I,REP,2408587.5,494258.34,1412047.8,108200,46113.238,1042652.9,0,0,0,0,0,0,1193239.5,688784.94,1000,13450,500,142135.5,28,M,W
H6CA22125,MCCARTHY,KEVIN,12/9/11,0,3/17/09,1,1,7-Jul-07,1,I,REP,2093468.4,1900.7,1736571.1,0,800432.94,1158230.1,0,0,0,0,0,9415.9902,788858.5,1264827.8,372.5,7750,0,0,44,M,W
H8MN03077,PAULSEN,ERIK,11/20/08,1,6/28/10,1,1,15-Jan-09,1,I,REP,2688948.5,9092.5596,2575921.5,0,36509.441,149536.3,0,0,0,0,0,0,1821713.3,841069.75,700,4025,0,548235,44,M,W
H2TX03126,SESSIONS,PETE,3/16/09,1,3/3/10,1,1,25-Feb-09,1,I,REP,2153120.3,0,1932338.6,0,778212.56,998994.13,0,0,0,0,0,0,1068387.4,1031526.4,125,550,0,676761.5,54,M,W
H2NY17071,NADLER,JERROLD L. MR.,5/15/09,1,5/13/09,1,1,2-May-09,1,I,DEM,1304217.3,0,1509082,0,1005793.4,800928.75,0,0,0,0,0,0,861203.81,442370,104.43,500,2400,43509.875,62,M,W
H0PA12132,CRITZ,MARK,NA,0,NA,0,0,NA,0,I,DEM,2477268,370.34,2468377.8,0,0,8890.3701,0,57000,2000,40000,2000,43675.59,1281707.3,1133004,0,5350,3007.4399,2373253.5,77,M,W
H8WI09050,SENSENBRENNER,F. JAMES JR.,9/28/12,0,4/22/11,0,0,6-May-09,1,I,REP,419146.75,0,471683.78,0,406350.38,353813.34,0,0,0,0,0,0,177340.98,240389.09,1075,0,500,175545,66,M,W
H6NJ12144,HOLT,RUSH D.,2/4/10,1,2/2/09,1,1,16-Nov-07,1,I,DEM,2616604,38215.641,2958135.5,0,537564.81,196033.47,0,0,0,0,0,17517.199,1900834,668795.75,235.95,19384,2600,2105553,61,M,W
H4NC06011,COBLE,JOHN HOWARD,6/10/11,0,6/9/11,0,0,1-Nov-10,1,I,REP,503433.94,0,925990.63,0,603648.69,181092.02,0,0,0,0,0,0,130183.07,353165.41,2500,0,0,3775,78,M,W
H6CA39020,ROYCE,ED MR,2/3/11,0,12/4/13,0,0,4-Mar-09,1,I,REP,1797849.3,0,1661978.1,0,2198889,2334760.3,0,0,0,0,0,0,956893.88,725894,0,200,3000,0,58,M,W
H8NJ03073,PALLONE,FRANK JR,4/16/09,1,10/16/08,1,1,22-Dec-09,1,I,DEM,2235779.8,0,2573746.8,0,3467869,3129902,0,0,0,0,0,0,1069350.9,1142750,0,2000,1000,486064.5,58,M,W
H0NJ01066,ANDREWS,ROBERT E. MR.,NA,0,NA,0,0,NA,0,I,DEM,1455171.8,0,1293841.5,0,269215.72,431008.5,0,0,0,0,0,0,762271.69,691058,0,1000,0,65687,52,M,W
H6MN01174,WALZ,TIMOTHY J,3/12/13,0,NA,0,0,26-Feb-08,1,I,DFL,2163758.8,17965.109,2175825.5,0,30528.16,18461.301,0,0,0,0,0,38610.641,1347097.3,751770.63,20492.41,4915,1200,973961,45,M,W
H4TX02108,POE,TED,9/14/09,1,6/14/10,1,1,23-Jul-09,1,I,REP,876075.19,0,569845.81,0,641080.81,947310.19,0,0,0,0,0,0,607163,252050,2125,9500,2500,0,61,M,W
H6NC04037,PRICE,DAVID,6/14/10,1,10/7/10,1,1,27-Feb-08,1,I,DEM,994557.25,0,1335750.3,0,351287.09,10094.09,0,0,0,0,0,0,556005.69,437250,0,1600,7620,472913.88,69,M,W
H4NC01046,BUTTERFIELD,G K,12/9/11,0,11/16/11,0,0,23-May-12,0,I,DEM,828116.56,0,794383.25,0,141682.41,173415.73,1000,0,0,0,0,0,248271.55,577193.69,1000,2500,1000,134843.63,62,M,W
H0AS00018,FALEOMAVAEGA,ENI,6/30/09,1,5/1/14,0,0,NA,0,I,DEM,65510,0,72112.867,0,6821.1699,218.3,0,0,0,0,1050,4835.4702,54010,11500,0,1700,0,50345.203,NA,NA,W
H8VA11062,CONNOLLY,GERRY,9/29/09,1,11/18/09,1,1,28-Apr-09,1,I,DEM,2465797.8,60536.07,2466046.3,30000,22853.35,22604.74,0,0,0,0,0,0,1280622.8,1095497.1,12351.2,10100,500,2941007.8,59,M,W
H8MA02041,NEAL,RICHARD E MR.,12/21/11,0,2/3/10,1,1,14-Dec-11,0,I,DEM,2273404.5,0,2304755.8,0,2207192.3,2175841.3,0,0,0,0,0,0,680333.19,1474021,0,0,1735,190098.75,60,M,W
H6NE03115,SMITH,ADRIAN,NA,0,NA,0,0,NA,0,I,REP,943618.69,50,972219.88,0,198753.59,170152.39,0,0,0,0,0,0,437108.16,496633.94,1580,305,225,109232.94,39,M,W
H6MN05183,ELLISON,KEITH MAURICE,3/12/08,1,3/2/12,0,0,11-May-07,1,I,DFL,1397496.8,0,1295839.4,0,61922.02,163579.44,0,0,0,0,0,0,1049919.9,338592.34,50,5800,0,159931.63,46,M,W
H4WA05077,MCMORRIS,CATHY,12/8/08,1,3/30/10,1,1,3-Apr-08,1,I,REP,1453240,0,1381220,0,341093,413113,0,0,0,0,0,7223,812473,632373,33,10500,2000,7725,40,F,W
H8LA00017,CASSIDY,WILLIAM,7/10/09,1,4/22/09,1,1,8-Jan-09,1,I,REP,1584256.4,713.41998,738170.5,0,42984.461,889070.31,0,0,0,0,0,0,1136407.6,438017.47,1000,8450,0,0,52,M,W
H2PA18143,MURPHY,TIM,2/26/10,1,4/28/08,1,1,8-Jun-09,1,I,REP,1841765.9,0,1493261.9,0,35585.59,384089.59,0,0,0,0,0,0,767939.5,1037775.2,0,2500,2100,290928.63,57,M,W
H6FL11126,CASTOR,KATHY,9/18/13,0,9/26/08,1,1,30-Apr-09,1,I,DEM,887032.5,0,680011,0,120174.9,327196.44,0,0,0,0,0,0,504513.84,372865.16,0,100,0,510417.13,43,F,W
H2GU00033,BORDALLO,MADELEINE Z. MS.,NA,0,6/23/11,0,0,NA,0,I,DEM,222121.39,0,150541.23,0,263198.78,334778.94,0,0,0,0,0,0,194221.39,27900,0,0,0,0,NA,NA,W
H2PA06080,HOLDEN,T. TIMOTHY,NA,0,NA,0,0,NA,0,I,DEM,1363850.5,0,1864924.1,0,517010.31,15936.6,0,0,0,0,0,1178.41,480414.69,849888,27113.211,1732.26,0,374726.38,52,M,W
H2SC02059,WILSON,JOE THE HON.,NA,0,4/8/09,1,1,16-Jan-09,1,I,REP,4739094.5,0,4765083,0,31288.6,5550.3501,0,0,0,0,0,77976.359,4262589,454222.94,0,12329.39,0,3210792,62,M,W
H2MN07014,PETERSON,COLLIN C,NA,0,7/5/12,0,0,NA,0,I,DFL,1174499.5,0,1269568.1,150000,497343.88,402275.31,0,0,0,0,0,0,229307.48,930150,5250,2000,0,479023.63,65,M,W
H4GA06087,PRICE,THOMAS EDMUNDS,6/4/07,1,9/28/09,1,1,26-Sep-07,1,I,REP,2105230.3,95747.383,1257904.3,35000,169072.09,1016398.3,0,0,0,4069.71,0,0,1061246.1,938869.25,0,5225,0,0,55,M,W
H8NC07044,MCINTYRE,MIKE,11/19/10,0,2/25/10,1,1,31-Oct-07,1,I,DEM,1320792.5,0,1886261.6,0,600624.25,35155.141,0,0,0,0,0,0,641418.44,666064.38,1223.26,1025,0,1235292.8,53,M,W
H8NY19058,ENGEL,ELIOT L. REP.,7/7/10,1,5/28/09,1,1,12-Feb-09,1,I,DEM,981833.63,0,1063387.8,0,253171.19,171617.02,0,0,0,0,0,0,553489,428344.59,0,0,0,180565.5,62,M,W
H6NC11172,SHULER,JOSEPH HEATH,NA,0,NA,0,0,NA,0,I,DEM,1347011.1,1122.6899,2212737.3,0,943706.06,77979.961,0,0,0,0,0,0,519211.19,782582.5,5000,8000,1000,810053.88,38,M,W
H4NC05146,FOXX,VIRGINIA,9/12/08,1,7/1/09,1,1,11-Mar-08,1,I,REP,853579.19,0,575300.88,0,926161.56,1204438.5,0,0,0,0,0,0,583824,249722.41,67.5,643,400,332360.56,66,F,W
H2NC01081,JONES,WALTER B.,3/26/09,1,4/2/09,1,1,19-Mar-09,1,I,REP,672356.81,0,577215.31,0,32557.48,127699.02,0,0,0,0,0,0,353490.5,318530,0,0,1500,10943.188,66,M,W
H4CA20082,COSTA,JIM MR.,NA,0,NA,0,0,14-Sep-09,1,I,DEM,1845156,29087,2126986,0,309232.41,27402.4,0,75000,0,50000,0,53510.512,842791.56,800085.31,0,2775,10000,900648,57,M,W
H8LA04225,FLEMING,JOHN CALVIN JR.,10/23/09,1,5/13/11,0,0,13-Jan-09,1,I,REP,1448369,0,1271949.8,0,4332.8101,180751.98,0,0,0,0,0,721388.38,1057507.8,385302.38,50.560001,7200,500,234582,58,M,W
H4IA05102,LATHAM,THOMAS P.,11/9/07,1,NA,0,0,18-Sep-07,1,I,REP,1329210.8,0,806642.44,0,68474.188,591042.5,0,0,0,0,0,3990.74,519821.34,795500,727.84998,1800,0,142869.25,61,M,W
H8PA05071,THOMPSON,GLENN MR.,1/14/09,1,4/22/10,1,1,20-Feb-09,1,I,REP,1070714.6,1300,974429.38,130365,2953.3701,99238.563,0,0,0,0,0,0,649394.13,413347.75,0,0,0,26657.375,50,M,W
H0VA08040,MORAN,JAMES P. JR.,6/15/09,1,5/11/09,1,1,21-Jan-10,1,I,DEM,1312116.6,0,1376173.4,0,488948.19,424891.41,0,0,0,0,0,0,783138.94,501350,5500,392.10001,2600,446468.13,64,M,W
